B_index,B_id,Latitude,Longitude,Start_time,End_time,Tags,B_Size,Influence,Zone,Cost
3346,443718,34.039088,-118.249485,11:59,12:00,Car Dealership,551,0.819940476,2,0.083952511
3347,443718,34.039088,-118.249485,12:03,12:04,Shrine,519,0.772321429,2,0.083252591
3348,443718,34.039088,-118.249485,12:07,12:08,Tea Room,629,0.936011905,2,0.101198
3349,443718,34.039088,-118.249485,12:08,12:09,Mexican Restaurant,115,0.171130952,2,0.018255189
3350,443718,34.039088,-118.249485,12:12,12:13,Nursery School,401,0.59672619,2,0.060035677
3351,443718,34.039088,-118.249485,12:13,12:14,Temple,213,0.316964286,2,0.033004285
3352,443718,34.039088,-118.249485,12:14,12:15,Ski Area,463,0.688988095,2,0.068115378
3353,443718,34.039088,-118.249485,12:15,12:16,Sushi Restaurant,269,0.400297619,2,0.039254472
3354,443718,34.039088,-118.249485,12:23,12:24,Residential Building (Apartment / Condo),398,0.592261905,2,0.064150507
3355,443718,34.039088,-118.249485,12:24,12:25,Drugstore / Pharmacy,364,0.541666667,2,0.049842546
3356,443718,34.039088,-118.249485,12:25,12:26,Plaza,539,0.802083333,2,0.07985657
3357,443718,34.039088,-118.249485,12:27,12:28,Deli / Bodega,120,0.178571429,2,0.016316486
3358,443718,34.039088,-118.249485,12:29,12:30,Vietnamese Restaurant,347,1.032738095,2,0.10040649
3359,443718,34.039088,-118.249485,12:31,12:32,Bike Rental / Bike Share,651,0.96875,2,0.092113635
3360,443718,34.039088,-118.249485,12:33,12:34,Department Store,178,0.529761905,2,0.054460416
3361,443718,34.039088,-118.249485,12:34,12:35,Café,526,0.782738095,2,0.074582544
3362,443718,34.039088,-118.249485,12:37,12:38,Smoke Shop,507,0.754464286,2,0.079461797
3363,443718,34.039088,-118.249485,12:38,12:39,Library,381,0.566964286,2,0.052740551
3364,443718,34.039088,-118.249485,12:44,12:45,Fast Food Restaurant,248,0.369047619,2,0.035772836
3365,443718,34.039088,-118.249485,12:47,12:48,Wings Joint,126,0.1875,2,0.019137651
3366,443718,34.039088,-118.249485,12:52,12:53,Snack Place,92,0.136904762,2,0.012999042
3367,443718,34.039088,-118.249485,12:53,12:54,Antique Shop,214,0.955357143,2,0.098459093
3368,443718,34.039088,-118.249485,12:54,12:55,Moving Target,400,0.595238095,2,0.062843994
3369,443718,34.039088,-118.249485,12:55,12:56,College Academic Building,255,0.379464286,2,0.034718068
3370,443718,34.039088,-118.249485,12:56,12:57,Zoo,475,1.413690476,2,0.142626106
3371,443718,34.039088,-118.249485,12:57,12:58,Sculpture Garden,591,0.879464286,2,0.082593765
3372,443718,34.039088,-118.249485,13:00,13:01,Electronics Store,545,0.811011905,2,0.086100678
3373,443718,34.039088,-118.249485,13:10,13:11,Post Office,625,0.930059524,2,0.088898437
3374,443718,34.039088,-118.249485,13:11,13:12,College Theater,413,0.614583333,2,0.062129847
3375,443718,34.039088,-118.249485,13:12,13:13,Automotive Shop,119,0.177083333,2,0.019135823
3376,443718,34.039088,-118.249485,13:15,13:16,Arepa Restaurant,385,0.572916667,2,0.0554288
3377,443718,34.039088,-118.249485,13:16,13:17,Diner,445,0.662202381,2,0.071981465
3378,443718,34.039088,-118.249485,13:17,13:18,Housing Development,285,0.424107143,2,0.040736797
3379,443718,34.039088,-118.249485,13:25,13:26,Car Wash,625,0.930059524,2,0.099829774
3380,443718,34.039088,-118.249485,13:26,13:27,Australian Restaurant,452,0.672619048,2,0.069398838
3381,443718,34.039088,-118.249485,13:28,13:29,Nail Salon,491,0.730654762,2,0.080029445
3382,443718,34.039088,-118.249485,13:34,13:35,Scandinavian Restaurant,262,0.389880952,2,0.038163011
3383,443718,34.039088,-118.249485,13:40,13:41,Vegetarian / Vegan Restaurant,366,0.544642857,2,0.059185804
3384,443718,34.039088,-118.249485,13:44,13:45,Science Museum,609,0.90625,2,0.091976496
3385,443718,34.039088,-118.249485,13:47,13:48,American Restaurant,594,0.883928571,2,0.086436931
3386,443718,34.039088,-118.249485,13:49,13:50,Nursery School,474,0.705357143,2,0.075512444
3387,443718,34.039088,-118.249485,13:53,13:54,Library,86,0.255952381,2,0.023362079
3388,443718,34.039088,-118.249485,13:55,13:56,Travel & Transport,387,0.575892857,2,0.061610031
3389,443718,34.039088,-118.249485,13:58,13:59,Café,209,0.311011905,2,0.031151363
3390,443718,34.039088,-118.249485,13:59,14:00,Newsstand,489,2.183035714,2,0.235560032
3391,443718,34.039088,-118.249485,14:04,14:05,Bike Shop,622,0.925595238,2,0.098839962
3392,443718,34.039088,-118.249485,14:07,14:08,Southern / Soul Food Restaurant,86,0.12797619,2,0.011937017
3393,443718,34.039088,-118.249485,14:09,14:10,Medical School,617,0.918154762,2,0.086737177
3394,443718,34.039088,-118.249485,14:15,14:16,Sorority House,512,0.761904762,2,0.079577453
3395,443718,34.039088,-118.249485,14:19,14:20,Fried Chicken Joint,545,0.811011905,2,0.0888862
3396,443718,34.039088,-118.249485,14:20,14:21,Casino,249,0.370535714,2,0.036074777
3397,443718,34.039088,-118.249485,14:22,14:23,Portuguese Restaurant,561,0.834821429,2,0.0853729
3398,443718,34.039088,-118.249485,14:27,14:28,Storage Facility,324,0.482142857,2,0.050346764
3399,443718,34.039088,-118.249485,14:31,14:32,Scenic Lookout,160,0.238095238,2,0.023046278
3400,443718,34.039088,-118.249485,14:36,14:37,Argentinian Restaurant,228,0.339285714,2,0.031712062
3401,443718,34.039088,-118.249485,14:38,14:39,Gas Station / Garage,564,0.839285714,2,0.085912305
3402,443718,34.039088,-118.249485,14:45,14:46,Fish & Chips Shop,521,0.775297619,2,0.071203988
3403,443718,34.039088,-118.249485,14:51,14:52,Tapas Restaurant,440,0.654761905,2,0.060969582
3404,443718,34.039088,-118.249485,14:52,14:53,Fair,667,0.992559524,2,0.089999985
3405,443718,34.039088,-118.249485,14:56,14:57,Motorcycle Shop,403,0.599702381,2,0.062461677
3406,443718,34.039088,-118.249485,15:00,15:01,Other Nightlife,144,0.214285714,2,0.023145075
3407,443718,34.039088,-118.249485,15:01,15:02,Bagel Shop,599,0.891369048,2,0.091453643
3408,443718,34.039088,-118.249485,15:07,15:08,Flea Market,557,0.828869048,2,0.081045035
3409,443718,34.039088,-118.249485,15:08,15:09,Athletic & Sport,559,0.831845238,2,0.083644086
3410,443718,34.039088,-118.249485,15:09,15:10,Indian Restaurant,439,0.65327381,2,0.066161048
3411,443718,34.039088,-118.249485,15:17,15:18,Sandwich Place,531,0.790178571,2,0.074141334
3412,443718,34.039088,-118.249485,15:24,15:25,Board Shop,448,0.666666667,2,0.066506544
3413,443718,34.039088,-118.249485,15:25,15:26,Mexican Restaurant,161,0.479166667,2,0.049860788
3414,443718,34.039088,-118.249485,15:26,15:27,Automotive Shop,340,0.505952381,2,0.050402159
3415,443718,34.039088,-118.249485,15:31,15:32,Hobby Shop,442,0.657738095,2,0.068696076
3416,443718,34.039088,-118.249485,15:32,15:33,Pool,179,0.266369048,2,0.027006167
3417,443718,34.039088,-118.249485,15:37,15:38,Seafood Restaurant,158,0.235119048,2,0.025625294
3418,443718,34.039088,-118.249485,15:38,15:39,Embassy / Consulate,231,0.34375,2,0.036251726
3419,443718,34.039088,-118.249485,15:40,15:41,BBQ Joint,348,0.517857143,2,0.054693012
3420,443718,34.039088,-118.249485,15:42,15:43,Other Great Outdoors,141,0.209821429,2,0.019605831
3421,443718,34.039088,-118.249485,15:44,15:45,Casino,86,0.255952381,2,0.024708044
3422,443718,34.039088,-118.249485,15:45,15:46,Tanning Salon,617,2.754464286,2,0.251243096
3423,443718,34.039088,-118.249485,15:51,15:52,Gym / Fitness Center,286,0.425595238,2,0.042611094
3424,443718,34.039088,-118.249485,15:55,15:56,College Theater,168,0.25,2,0.024634325
3425,443718,34.039088,-118.249485,16:04,16:05,Plaza,542,0.806547619,2,0.081967556
3426,443718,34.039088,-118.249485,16:09,16:10,Nightlife Spot,559,0.831845238,2,0.07855839
3427,443718,34.039088,-118.249485,16:12,16:13,Fraternity House,234,0.348214286,2,0.035631922
3428,443718,34.039088,-118.249485,16:14,16:15,Dessert Shop,594,0.883928571,2,0.088286455
3429,443718,34.039088,-118.249485,16:15,16:16,College & University,343,0.510416667,2,0.051090518
3430,443718,34.039088,-118.249485,16:21,16:22,Neighborhood,222,0.660714286,2,0.067417204
3431,443718,34.039088,-118.249485,16:23,16:24,General College & University,447,0.665178571,2,0.062232199
3432,443718,34.039088,-118.249485,16:24,16:25,Flower Shop,426,0.633928571,2,0.066686693
3433,443718,34.039088,-118.249485,16:25,16:26,Garden Center,488,0.726190476,2,0.078356459
3434,443718,34.039088,-118.249485,16:26,16:27,Bookstore,310,0.922619048,2,0.088695803
3435,443718,34.039088,-118.249485,16:29,16:30,Fair,265,0.394345238,2,0.03758328
3436,443718,34.039088,-118.249485,16:32,16:33,Malaysian Restaurant,633,0.941964286,2,0.100239195
3437,443718,34.039088,-118.249485,16:34,16:35,Chinese Restaurant,272,0.404761905,2,0.040374655
3438,443718,34.039088,-118.249485,16:36,16:37,Event Space,543,0.808035714,2,0.07623523
3439,443718,34.039088,-118.249485,16:38,16:39,Gaming Cafe,107,0.15922619,2,0.015130697
3440,443718,34.039088,-118.249485,16:41,16:42,Furniture / Home Store,133,0.395833333,2,0.037193336
3441,443718,34.039088,-118.249485,16:43,16:44,Department Store,392,0.583333333,2,0.056678615
3442,443718,34.039088,-118.249485,16:52,16:53,Cajun / Creole Restaurant,308,0.458333333,2,0.049792136
3443,443718,34.039088,-118.249485,16:53,16:54,Library,190,0.282738095,2,0.027210073
3444,443718,34.039088,-118.249485,16:59,17:00,Toy / Game Store,271,0.806547619,2,0.076687904
3445,443718,34.039088,-118.249485,17:05,17:06,Gas Station / Garage,478,1.422619048,2,0.132601423
3446,443718,34.039088,-118.249485,17:06,17:07,Music Venue,655,1.949404762,2,0.178329915
3447,443718,34.039088,-118.249485,17:07,17:08,American Restaurant,92,0.136904762,2,0.01488872
3448,443718,34.039088,-118.249485,17:09,17:10,Park,644,0.958333333,2,0.089950204
3449,443718,34.039088,-118.249485,17:14,17:15,Department Store,97,0.433035714,2,0.04031918
3450,443718,34.039088,-118.249485,17:17,17:18,Elementary School,388,0.577380952,2,0.061690498
3451,443718,34.039088,-118.249485,17:26,17:27,Music Venue,516,0.767857143,2,0.082115515
3452,443718,34.039088,-118.249485,17:30,17:31,Hotel,491,0.730654762,2,0.077483935
3453,443718,34.039088,-118.249485,17:32,17:33,Hotel,205,0.305059524,2,0.030287951
3454,443718,34.039088,-118.249485,17:34,17:35,Sandwich Place,509,0.757440476,2,0.075000038
3455,443718,34.039088,-118.249485,17:35,17:36,Thai Restaurant,137,0.203869048,2,0.018668822
3456,443718,34.039088,-118.249485,17:39,17:40,Museum,497,0.739583333,2,0.077964969
3457,443718,34.039088,-118.249485,17:42,17:43,Caribbean Restaurant,500,0.744047619,2,0.079286442
3458,443718,34.039088,-118.249485,17:47,17:48,Factory,434,1.291666667,2,0.138884872
3459,443718,34.039088,-118.249485,17:49,17:50,Campground,453,0.674107143,2,0.069178993
3460,443718,34.039088,-118.249485,17:56,17:57,Motorcycle Shop,541,0.805059524,2,0.075642198
3461,443718,34.039088,-118.249485,17:58,17:59,Flea Market,611,0.90922619,2,0.092010731
3462,443718,34.039088,-118.249485,18:02,18:03,Outdoors & Recreation,226,0.336309524,2,0.033083904
3463,443718,34.039088,-118.249485,18:03,18:04,Mall,332,0.988095238,2,0.091096177
3464,443718,34.039088,-118.249485,18:04,18:05,Malaysian Restaurant,374,0.556547619,2,0.058910921
3465,443718,34.039088,-118.249485,18:05,18:06,Video Game Store,282,0.839285714,2,0.090298861
3466,443718,34.039088,-118.249485,18:06,18:07,Ski Area,565,1.681547619,2,0.159585719
3467,443718,34.039088,-118.249485,18:08,18:09,City,274,0.81547619,2,0.075904233
3468,443718,34.039088,-118.249485,18:10,18:11,South American Restaurant,421,0.626488095,2,0.06616031
3469,443718,34.039088,-118.249485,18:11,18:12,General Travel,671,0.998511905,2,0.104156287
3470,443718,34.039088,-118.249485,18:13,18:14,Post Office,318,0.473214286,2,0.04944487
3471,443718,34.039088,-118.249485,18:16,18:17,Toy / Game Store,319,0.474702381,2,0.051452732
3472,443718,34.039088,-118.249485,18:18,18:19,Flower Shop,510,1.517857143,2,0.166754792
3473,443718,34.039088,-118.249485,18:24,18:25,Event Space,294,0.875,2,0.084205719
3474,443718,34.039088,-118.249485,18:25,18:26,Medical School,651,0.96875,2,0.096766568
3475,443718,34.039088,-118.249485,18:27,18:28,German Restaurant,371,0.552083333,2,0.056401054
3476,443718,34.039088,-118.249485,18:28,18:29,Antique Shop,407,0.605654762,2,0.066396933
3477,443718,34.039088,-118.249485,18:30,18:31,Video Store,354,0.526785714,2,0.048907318
3478,443718,34.039088,-118.249485,18:32,18:33,Jewelry Store,451,0.671130952,2,0.071824053
3479,443718,34.039088,-118.249485,18:34,18:35,City,533,1.586309524,2,0.149853169
3480,443718,34.039088,-118.249485,18:37,18:38,Shop & Service,396,1.178571429,2,0.12072473
3481,443718,34.039088,-118.249485,18:38,18:39,Airport,456,0.678571429,2,0.063917896
3482,443718,34.039088,-118.249485,18:39,18:40,Chinese Restaurant,465,0.691964286,2,0.075288437
3483,443718,34.039088,-118.249485,18:40,18:41,Fair,217,0.645833333,2,0.061584006
3484,443718,34.039088,-118.249485,18:41,18:42,College Academic Building,482,0.717261905,2,0.070395578
3485,443718,34.039088,-118.249485,18:45,18:46,Pool Hall,625,0.930059524,2,0.097844841
3486,443718,34.039088,-118.249485,18:46,18:47,Peruvian Restaurant,203,0.604166667,2,0.058039005
3487,443718,34.039088,-118.249485,18:47,18:48,Portuguese Restaurant,329,0.489583333,2,0.044373191
3488,443718,34.039088,-118.249485,18:48,18:49,Drugstore / Pharmacy,597,1.776785714,2,0.193632077
3489,443718,34.039088,-118.249485,18:59,19:00,Aquarium,414,0.616071429,2,0.067765199
3490,443718,34.039088,-118.249485,19:03,19:04,Dessert Shop,243,0.361607143,2,0.038894036
3491,443718,34.039088,-118.249485,19:04,19:05,Nightlife Spot,142,0.211309524,2,0.022455335
3492,443718,34.039088,-118.249485,19:05,19:06,Bar,151,0.224702381,2,0.020740369
3493,443718,34.039088,-118.249485,19:08,19:09,Convenience Store,246,0.366071429,2,0.039895929
3494,443718,34.039088,-118.249485,19:09,19:10,Sculpture Garden,283,0.421130952,2,0.04135621
3495,443718,34.039088,-118.249485,19:10,19:11,Office,655,0.974702381,2,0.102534627
3496,443718,34.039088,-118.249485,19:12,19:13,Fried Chicken Joint,518,1.541666667,2,0.16302515
3497,443718,34.039088,-118.249485,19:19,19:20,Harbor / Marina,181,0.269345238,2,0.029352915
3498,443718,34.039088,-118.249485,19:23,19:24,Seafood Restaurant,402,0.598214286,2,0.059320153
3499,443718,34.039088,-118.249485,19:24,19:25,Athletic & Sport,179,0.266369048,2,0.027116269
3500,443718,34.039088,-118.249485,19:26,19:27,Comedy Club,546,0.8125,2,0.076172903
3501,443718,34.039088,-118.249485,19:29,19:30,College Academic Building,667,0.992559524,2,0.10513975
3502,443718,34.039088,-118.249485,19:32,19:33,Caribbean Restaurant,532,0.791666667,2,0.074556314
3503,443718,34.039088,-118.249485,19:33,19:34,Car Wash,505,0.751488095,2,0.070323024
3504,443718,34.039088,-118.249485,19:37,19:38,Ski Area,127,0.188988095,2,0.01742436
3505,443718,34.039088,-118.249485,19:42,19:43,Spa / Massage,228,0.339285714,2,0.03517853
3506,443718,34.039088,-118.249485,19:51,19:52,Dummy,392,1.166666667,2,0.116249119
3507,443718,34.039088,-118.249485,19:52,19:53,Flea Market,279,1.245535714,2,0.129171463
3508,443718,34.039088,-118.249485,19:53,19:54,Shrine,146,0.217261905,2,0.021071672
3509,443718,34.039088,-118.249485,19:54,19:55,Ice Cream Shop,454,0.675595238,2,0.066833671
3510,443718,34.039088,-118.249485,19:56,19:57,Animal Shelter,443,0.65922619,2,0.060359818
3511,443718,34.039088,-118.249485,19:58,19:59,Hotel,515,0.766369048,2,0.070468625
3512,443718,34.039088,-118.249485,20:05,20:06,Rest Area,386,0.574404762,2,0.055594345
3513,443718,34.039088,-118.249485,20:07,20:08,Ferry,545,1.62202381,2,0.163117663
3514,443718,34.039088,-118.249485,20:10,20:11,Bridge,476,0.708333333,2,0.071792743
3515,443718,34.039088,-118.249485,20:11,20:12,Indian Restaurant,548,1.630952381,2,0.158527853
3516,443718,34.039088,-118.249485,20:12,20:13,Coffee Shop,107,0.318452381,2,0.03027416
3517,443718,34.039088,-118.249485,20:16,20:17,Korean Restaurant,459,1.366071429,2,0.135992205
3518,443718,34.039088,-118.249485,20:17,20:18,Law School,616,0.916666667,2,0.099035303
3519,443718,34.039088,-118.249485,20:21,20:22,Food & Drink Shop,222,0.330357143,2,0.03299169
3520,443718,34.039088,-118.249485,20:32,20:33,Pet Service,273,0.40625,2,0.041472916
3521,443718,34.039088,-118.249485,20:35,20:36,Ski Area,470,0.699404762,2,0.065141149
3522,443718,34.039088,-118.249485,20:37,20:38,Scenic Lookout,517,0.769345238,2,0.076964704
3523,443718,34.039088,-118.249485,20:39,20:40,Tanning Salon,321,0.477678571,2,0.051770792
3524,443718,34.039088,-118.249485,20:48,20:49,River,627,0.933035714,2,0.096228928
3525,443718,34.039088,-118.249485,20:58,20:59,Housing Development,373,0.555059524,2,0.060404474
3526,443718,34.039088,-118.249485,20:59,21:00,Flea Market,134,0.199404762,2,0.017974213
3527,443718,34.039088,-118.249485,21:01,21:02,Southern / Soul Food Restaurant,480,1.428571429,2,0.149723352
3528,443718,34.039088,-118.249485,21:02,21:03,Eastern European Restaurant,339,0.504464286,2,0.047944196
3529,443718,34.039088,-118.249485,21:03,21:04,Subway,398,0.592261905,2,0.061349149
3530,443718,34.039088,-118.249485,21:05,21:06,Ethiopian Restaurant,533,0.793154762,2,0.076543751
3531,443718,34.039088,-118.249485,21:07,21:08,History Museum,428,0.636904762,2,0.058043626
3532,443718,34.039088,-118.249485,21:09,21:10,Flower Shop,403,0.599702381,2,0.058886521
3533,443718,34.039088,-118.249485,21:10,21:11,Portuguese Restaurant,183,0.272321429,2,0.024819342
3534,443718,34.039088,-118.249485,21:15,21:16,Subway,299,0.444940476,2,0.046807978
3535,443718,34.039088,-118.249485,21:17,21:18,Café,631,1.87797619,2,0.170436982
3536,443718,34.039088,-118.249485,21:19,21:20,Ferry,386,0.574404762,2,0.061690891
3537,443718,34.039088,-118.249485,21:22,21:23,Hobby Shop,652,0.970238095,2,0.104491376
3538,443718,34.039088,-118.249485,21:28,21:29,Event Space,257,0.382440476,2,0.039199523
3539,443718,34.039088,-118.249485,21:29,21:30,Brewery,522,0.776785714,2,0.077221976
3540,443718,34.039088,-118.249485,21:30,21:31,Medical Center,153,0.227678571,2,0.023520745
3541,443718,34.039088,-118.249485,21:31,21:32,Professional & Other Places,658,0.979166667,2,0.100052276
3542,443718,34.039088,-118.249485,21:34,21:35,Music Store,414,0.616071429,2,0.05594067
3543,443718,34.039088,-118.249485,21:35,21:36,Middle School,183,0.272321429,2,0.027661276
3544,443718,34.039088,-118.249485,21:36,21:37,Steakhouse,663,0.986607143,2,0.104854406
3545,443718,34.039088,-118.249485,21:41,21:42,Middle Eastern Restaurant,558,1.660714286,2,0.159857971
3546,443718,34.039088,-118.249485,21:42,21:43,Embassy / Consulate,431,0.641369048,2,0.061681813
3547,443718,34.039088,-118.249485,21:45,21:46,Pizza Place,174,0.258928571,2,0.02619967
3548,443718,34.039088,-118.249485,21:53,21:54,Bookstore,342,0.508928571,2,0.052110853
3549,443718,34.039088,-118.249485,21:56,21:57,Salon / Barbershop,440,1.30952381,2,0.12522594
3550,443718,34.039088,-118.249485,22:01,22:02,Gastropub,115,0.171130952,2,0.017310081
3551,443718,34.039088,-118.249485,22:04,22:05,Pizza Place,341,0.507440476,2,0.049315339
3552,443718,34.039088,-118.249485,22:06,22:07,Animal Shelter,598,0.889880952,2,0.090403646
3553,443718,34.039088,-118.249485,22:10,22:11,Fried Chicken Joint,299,0.444940476,2,0.045736887
3554,443718,34.039088,-118.249485,22:11,22:12,Drugstore / Pharmacy,83,0.123511905,2,0.012689988
3555,443718,34.039088,-118.249485,22:21,22:22,Molecular Gastronomy Restaurant,130,0.193452381,2,0.017593011
3556,443718,34.039088,-118.249485,22:24,22:25,Bowling Alley,213,0.316964286,2,0.034108468
3557,443718,34.039088,-118.249485,22:30,22:31,Embassy / Consulate,364,0.541666667,2,0.050944916
3558,443718,34.039088,-118.249485,22:33,22:34,Furniture / Home Store,96,0.285714286,2,0.026002917
3559,443718,34.039088,-118.249485,22:34,22:35,Shop & Service,531,0.790178571,2,0.079284631
